time_s,phase,ambient_temperature_K,relative_humidity_pct,pressure_Pa,altitude_m,tas_ms,thrust_N,propulsive_power_kW
353.000,CL,273.461,41.388,66246.968,3443.091,106.639,23710.561,2528.476
354.000,CL,273.461,41.388,66201.691,3448.410,106.639,23710.561,2528.476
355.000,CL,273.461,41.388,66156.439,3453.728,106.639,23710.561,2528.476
356.000,CL,273.461,41.388,66111.213,3459.046,106.639,23710.561,2528.476
357.000,CL,273.461,41.388,66066.011,3464.364,106.639,23710.561,2528.476
358.000,CL,273.461,41.388,66020.835,3469.683,106.639,23710.561,2528.476
359.000,CL,273.461,41.388,65975.684,3475.001,106.639,23710.561,2528.476
360.000,CL,273.461,41.388,65930.557,3480.319,106.639,23710.561,2528.476
361.000,CL,273.461,41.388,65885.456,3485.638,106.639,23710.561,2528.476
362.000,CL,273.461,41.388,65840.379,3490.956,106.639,23710.561,2528.476
363.000,CL,273.461,41.388,65795.328,3496.274,106.639,23710.561,2528.476
364.000,CL,273.461,41.388,65750.302,3501.592,106.639,23710.561,2528.476
365.000,CL,273.461,41.388,65705.300,3506.911,106.639,23710.561,2528.476
366.000,CL,273.461,41.388,65660.323,3512.229,106.639,23710.561,2528.476
367.000,CL,273.461,41.388,65615.372,3517.547,106.639,23710.561,2528.476
368.000,CL,273.461,41.388,65570.445,3522.865,106.639,23710.561,2528.476
369.000,CL,273.461,41.388,65525.543,3528.184,106.639,23710.561,2528.476
370.000,CL,273.461,41.388,65480.666,3533.502,106.639,23710.561,2528.476
371.000,CL,273.461,41.388,65435.814,3538.820,106.639,23710.561,2528.476
372.000,CL,273.461,41.388,65390.987,3544.139,106.639,23710.561,2528.476
373.000,CL,273.461,41.388,65346.185,3549.457,106.639,23710.561,2528.476
374.000,CL,273.461,41.388,65301.408,3554.775,106.639,23710.561,2528.476
375.000,CL,273.461,41.388,65256.655,3560.093,106.639,23710.561,2528.476
376.000,CL,273.461,41.388,65211.927,3565.412,106.639,23710.561,2528.476
377.000,CL,273.461,41.388,65167.224,3570.730,106.639,23710.561,2528.476
378.000,CL,273.461,41.388,65122.546,3576.048,106.639,23710.561,2528.476
379.000,CL,273.461,41.388,65077.893,3581.366,106.639,23710.561,2528.476
380.000,CL,273.461,41.388,65033.265,3586.685,106.639,23710.561,2528.476
381.000,CL,273.461,41.388,64988.661,3592.003,106.639,23710.561,2528.476
382.000,CL,273.461,41.388,64944.082,3597.321,106.639,23710.561,2528.476
383.000,CL,273.461,41.388,64899.528,3602.640,106.639,23710.561,2528.476
384.000,CL,273.461,41.388,64854.998,3607.958,106.639,23710.561,2528.476
385.000,CL,273.461,41.388,64810.494,3613.276,106.639,23710.561,2528.476
386.000,CL,273.461,41.388,64766.014,3618.594,106.639,23710.561,2528.476
387.000,CL,273.461,41.388,64721.559,3623.913,106.639,23710.561,2528.476
388.000,CL,273.461,41.388,64677.128,3629.231,106.639,23710.561,2528.476
389.000,CL,273.461,41.388,64632.722,3634.549,106.639,23710.561,2528.476
390.000,CL,273.461,41.388,64588.341,3639.867,106.639,23710.561,2528.476
391.000,CL,273.461,41.388,64543.985,3645.186,106.639,23710.561,2528.476
392.000,CL,273.461,41.388,64499.653,3650.504,106.639,23710.561,2528.476
393.000,CL,273.461,41.388,64455.346,3655.822,106.639,23710.561,2528.476
394.000,CL,273.461,41.388,64411.064,3661.141,106.639,23710.561,2528.476
395.000,CL,273.461,41.388,64366.806,3666.459,106.639,23710.561,2528.476
396.000,CL,273.461,41.388,64322.573,3671.777,106.639,23710.561,2528.476
397.000,CL,273.461,41.388,64278.364,3677.095,106.639,23710.561,2528.476
398.000,CL,273.461,41.388,64234.180,3682.414,106.639,23710.561,2528.476
399.000,CL,273.461,41.388,64190.021,3687.732,106.639,23710.561,2528.476
400.000,CL,273.461,41.388,64145.886,3693.050,106.639,23710.561,2528.476
401.000,CL,273.461,41.388,64101.776,3698.368,106.639,23710.561,2528.476
402.000,CL,273.461,41.388,64057.690,3703.687,106.639,23710.561,2528.476
403.000,CL,273.461,41.388,64013.629,3709.005,106.639,23710.561,2528.476
404.000,CL,273.461,41.388,63969.593,3714.323,106.639,23710.561,2528.476
405.000,CL,273.461,41.388,63925.581,3719.642,106.639,23710.561,2528.476
406.000,CL,273.461,41.388,63881.593,3724.960,106.639,23710.561,2528.476
407.000,CL,273.461,41.388,63837.630,3730.278,106.639,23710.561,2528.476
408.000,CL,273.461,41.388,63793.692,3735.596,106.639,23710.561,2528.476
409.000,CL,273.461,41.388,63749.778,3740.915,106.639,23710.561,2528.476
410.000,CL,273.461,41.388,63705.888,3746.233,106.639,23710.561,2528.476
411.000,CL,273.461,41.388,63662.023,3751.551,106.639,23710.561,2528.476
412.000,CL,273.461,41.388,63618.183,3756.869,106.639,23710.561,2528.476
413.000,CL,273.461,41.388,63574.367,3762.188,106.639,23710.561,2528.476
414.000,CL,273.461,41.388,63530.575,3767.506,106.639,23710.561,2528.476
415.000,CL,273.461,41.388,63486.808,3772.824,106.639,23710.561,2528.476
416.000,CL,273.461,41.388,63443.065,3778.143,106.639,23710.561,2528.476
417.000,CL,273.461,41.388,63399.346,3783.461,106.639,23710.561,2528.476
418.000,CL,273.461,41.388,63355.652,3788.779,106.639,23710.561,2528.476
419.000,CL,273.461,41.388,63311.983,3794.097,106.639,23710.561,2528.476
420.000,CL,273.461,41.388,63268.338,3799.416,106.639,23710.561,2528.476
421.000,CL,273.461,41.388,63224.717,3804.734,106.639,23710.561,2528.476
422.000,CL,273.461,41.388,63181.120,3810.052,106.639,23710.561,2528.476
423.000,CL,273.461,41.388,63137.548,3815.370,106.639,23710.561,2528.476
424.000,CL,273.461,41.388,63094.000,3820.689,106.639,23710.561,2528.476
425.000,CL,273.461,41.388,63050.477,3826.007,106.639,23710.561,2528.476
426.000,CL,273.461,41.388,63006.977,3831.325,106.639,23710.561,2528.476
427.000,CL,273.461,41.388,62963.503,3836.644,106.639,23710.561,2528.476
428.000,CL,273.461,41.388,62920.052,3841.962,106.639,23710.561,2528.476
429.000,CL,273.461,41.388,62876.626,3847.280,106.639,23710.561,2528.476
430.000,CL,273.461,41.388,62833.224,3852.598,106.639,23710.561,2528.476
431.000,CL,273.461,41.388,62789.846,3857.917,106.639,23710.561,2528.476
432.000,CL,273.461,41.388,62746.492,3863.235,106.639,23710.561,2528.476
433.000,CL,273.461,41.388,62703.163,3868.553,106.639,23710.561,2528.476
434.000,CL,273.461,41.388,62659.858,3873.871,106.639,23710.561,2528.476
435.000,CL,273.461,41.388,62616.577,3879.190,106.639,23710.561,2528.476
436.000,CL,273.461,41.388,62573.320,3884.508,106.639,23710.561,2528.476
437.000,CL,273.461,41.388,62530.088,3889.826,106.639,23710.561,2528.476
438.000,CL,273.461,41.388,62486.880,3895.145,106.639,23710.561,2528.476
439.000,CL,273.461,41.388,62443.696,3900.463,106.639,23710.561,2528.476
440.000,CL,273.461,41.388,62400.536,3905.781,106.639,23710.561,2528.476
441.000,CL,273.461,41.388,62357.400,3911.099,106.639,23710.561,2528.476
442.000,CL,273.461,41.388,62314.288,3916.418,106.639,23710.561,2528.476
443.000,CL,273.461,41.388,62271.201,3921.736,106.639,23710.561,2528.476
444.000,CL,273.461,41.388,62228.138,3927.054,106.639,23710.561,2528.476
445.000,CL,273.461,41.388,62185.098,3932.372,106.639,23710.561,2528.476
446.000,CL,273.461,41.388,62142.083,3937.691,106.639,23710.561,2528.476
447.000,CL,273.461,41.388,62099.092,3943.009,106.639,23710.561,2528.476
448.000,CL,273.461,41.388,62056.125,3948.327,106.639,23710.561,2528.476
449.000,CL,273.461,41.388,62013.183,3953.646,106.639,23710.561,2528.476
450.000,CL,273.461,41.388,61970.264,3958.964,106.639,23710.561,2528.476
451.000,CL,273.461,41.388,61927.369,3964.282,106.639,23710.561,2528.476
452.000,CL,273.461,41.388,61884.498,3969.600,106.639,23710.561,2528.476
453.000,CL,273.461,41.388,61841.652,3974.919,106.639,23710.561,2528.476
454.000,CL,273.461,41.388,61798.829,3980.237,106.639,23710.561,2528.476
455.000,CL,273.461,41.388,61756.030,3985.555,106.639,23710.561,2528.476
456.000,CL,273.461,41.388,61713.256,3990.873,106.639,23710.561,2528.476
457.000,CL,273.461,41.388,61670.505,3996.192,106.639,23710.561,2528.476
458.000,CL,273.461,41.388,61627.779,4001.510,106.639,23710.561,2528.476
459.000,CL,273.461,41.388,61585.076,4006.828,106.639,23710.561,2528.476
460.000,CL,273.461,41.388,61542.397,4012.147,106.639,23710.561,2528.476
461.000,CL,273.461,41.388,61499.743,4017.465,106.639,23710.561,2528.476
462.000,CL,273.461,41.388,61457.112,4022.783,106.639,23710.561,2528.476
463.000,CL,273.461,41.388,61414.505,4028.101,106.639,23710.561,2528.476
464.000,CL,273.461,41.388,61371.922,4033.420,106.639,23710.561,2528.476
465.000,CL,273.461,41.388,61329.363,4038.738,106.639,23710.561,2528.476
466.000,CL,273.461,41.388,61286.828,4044.056,106.639,23710.561,2528.476
467.000,CL,273.461,41.388,61244.317,4049.374,106.639,23710.561,2528.476
468.000,CL,273.461,41.388,61201.829,4054.693,106.639,23710.561,2528.476
469.000,CL,273.461,41.388,61159.366,4060.011,106.639,23710.561,2528.476
470.000,CL,273.461,41.388,61116.926,4065.329,106.639,23710.561,2528.476
471.000,CL,273.461,41.388,61074.510,4070.648,106.639,23710.561,2528.476
472.000,CL,273.461,41.388,61032.118,4075.966,106.639,23710.561,2528.476
473.000,CL,273.461,41.388,60989.750,4081.284,106.639,23710.561,2528.476
474.000,CL,273.461,41.388,60947.406,4086.602,106.639,23710.561,2528.476
475.000,CL,273.461,41.388,60905.086,4091.921,106.639,23710.561,2528.476
476.000,CL,273.461,41.388,60862.789,4097.239,106.639,23710.561,2528.476
477.000,CL,273.461,41.388,60820.516,4102.557,106.639,23710.561,2528.476
478.000,CL,273.461,41.388,60778.267,4107.875,106.639,23710.561,2528.476
479.000,CL,273.461,41.388,60736.042,4113.194,106.639,23710.561,2528.476
480.000,CL,273.461,41.388,60693.840,4118.512,106.639,23710.561,2528.476
481.000,CL,273.461,41.388,60651.662,4123.830,106.639,23710.561,2528.476
482.000,CL,273.461,41.388,60609.508,4129.149,106.639,23710.561,2528.476
483.000,CL,273.461,41.388,60567.378,4134.467,106.639,23710.561,2528.476
484.000,CL,273.461,41.388,60525.271,4139.785,106.639,23710.561,2528.476
485.000,CL,273.461,41.388,60483.188,4145.103,106.639,23710.561,2528.476
486.000,CL,273.461,41.388,60441.129,4150.422,106.639,23710.561,2528.476
487.000,CL,273.461,41.388,60399.093,4155.740,106.639,23710.561,2528.476
488.000,CL,273.461,41.388,60357.081,4161.058,106.639,23710.561,2528.476
489.000,CL,273.461,41.388,60315.093,4166.376,106.639,23710.561,2528.476
490.000,CL,273.461,41.388,60273.129,4171.695,106.639,23710.561,2528.476
491.000,CL,273.461,41.388,60231.188,4177.013,106.639,23710.561,2528.476
492.000,CL,273.461,41.388,60189.270,4182.331,106.639,23710.561,2528.476
493.000,CL,273.461,41.388,60147.377,4187.650,106.639,23710.561,2528.476
494.000,CL,273.461,41.388,60105.507,4192.968,106.639,23710.561,2528.476
495.000,CL,273.461,41.388,60063.660,4198.286,106.639,23710.561,2528.476
496.000,CL,273.461,41.388,60021.837,4203.604,106.639,23710.561,2528.476
497.000,CL,273.461,41.388,59980.038,4208.923,106.639,23710.561,2528.476
498.000,CL,273.461,41.388,59938.262,4214.241,106.639,23710.561,2528.476
499.000,CL,273.461,41.388,59896.510,4219.559,106.639,23710.561,2528.476
500.000,CL,273.461,41.388,59854.782,4224.877,106.639,23710.561,2528.476
501.000,CL,273.461,41.388,59813.077,4230.196,106.639,23710.561,2528.476
502.000,CL,273.461,41.388,59771.395,4235.514,106.639,23710.561,2528.476
503.000,CL,273.461,41.388,59729.737,4240.832,106.639,23710.561,2528.476
504.000,CL,273.461,41.388,59688.103,4246.151,106.639,23710.561,2528.476
505.000,CL,273.461,41.388,59646.492,4251.469,106.639,23710.561,2528.476
506.000,CL,273.461,41.388,59604.904,4256.787,106.639,23710.561,2528.476
507.000,CL,273.461,41.388,59563.340,4262.105,106.639,23710.561,2528.476
508.000,CL,273.461,41.388,59521.800,4267.424,106.639,23710.561,2528.476
509.000,CL,273.461,41.388,59480.283,4272.742,106.639,23710.561,2528.476
510.000,CL,273.461,41.388,59438.789,4278.060,106.639,23710.561,2528.476
511.000,CL,273.461,41.388,59397.319,4283.378,106.639,23710.561,2528.476
512.000,CL,273.461,41.388,59355.872,4288.697,106.639,23710.561,2528.476
513.000,CL,273.461,41.388,59314.449,4294.015,106.639,23710.561,2528.476
514.000,CL,273.461,41.388,59273.049,4299.333,106.639,23710.561,2528.476
515.000,CL,273.461,41.388,59231.672,4304.652,106.639,23710.561,2528.476
516.000,CL,273.461,41.388,59190.319,4309.970,106.639,23710.561,2528.476
517.000,CL,273.461,41.388,59148.990,4315.288,106.639,23710.561,2528.476
518.000,CL,273.461,41.388,59107.683,4320.606,106.639,23710.561,2528.476
519.000,CL,273.461,41.388,59066.400,4325.925,106.639,23710.561,2528.476
520.000,CL,273.461,41.388,59025.141,4331.243,106.639,23710.561,2528.476
521.000,CL,273.461,41.388,58983.904,4336.561,106.639,23710.561,2528.476
522.000,CL,273.461,41.388,58942.691,4341.879,106.639,23710.561,2528.476
523.000,CL,273.461,41.388,58901.502,4347.198,106.639,23710.561,2528.476
524.000,CL,273.461,41.388,58860.335,4352.516,106.639,23710.561,2528.476
525.000,CL,273.461,41.388,58819.192,4357.834,106.639,23710.561,2528.476
526.000,CL,273.461,41.388,58778.072,4363.153,106.639,23710.561,2528.476
527.000,CL,273.461,41.388,58736.976,4368.471,106.639,23710.561,2528.476
528.000,CL,273.461,41.388,58695.903,4373.789,106.639,23710.561,2528.476
529.000,CL,273.461,41.388,58654.853,4379.107,106.639,23710.561,2528.476
530.000,CL,273.461,41.388,58613.826,4384.426,106.639,23710.561,2528.476
531.000,CL,273.461,41.388,58572.823,4389.744,106.639,23710.561,2528.476
532.000,CL,273.461,41.388,58531.842,4395.062,106.639,23710.561,2528.476
533.000,CL,273.461,41.388,58490.885,4400.380,106.639,23710.561,2528.476
534.000,CL,273.461,41.388,58449.952,4405.699,106.639,23710.561,2528.476
535.000,CL,273.461,41.388,58409.041,4411.017,106.639,23710.561,2528.476
536.000,CL,273.461,41.388,58368.154,4416.335,106.639,23710.561,2528.476
537.000,CL,273.461,41.388,58327.289,4421.654,106.639,23710.561,2528.476
538.000,CL,273.461,41.388,58286.448,4426.972,106.639,23710.561,2528.476
539.000,CL,273.461,41.388,58245.631,4432.290,106.639,23710.561,2528.476
540.000,CL,273.461,41.388,58204.836,4437.608,106.639,23710.561,2528.476
541.000,CL,273.461,41.388,58164.064,4442.927,106.639,23710.561,2528.476
542.000,CL,273.461,41.388,58123.316,4448.245,106.639,23710.561,2528.476
543.000,CL,273.461,41.388,58082.590,4453.563,106.639,23710.561,2528.476
544.000,CL,273.461,41.388,58041.888,4458.881,106.639,23710.561,2528.476
545.000,CL,273.461,41.388,58001.209,4464.200,106.639,23710.561,2528.476
546.000,CL,273.461,41.388,57960.553,4469.518,106.639,23710.561,2528.476
547.000,CL,273.461,41.388,57919.920,4474.836,106.639,23710.561,2528.476
548.000,CL,273.461,41.388,57879.310,4480.155,106.639,23710.561,2528.476
549.000,CL,273.461,41.388,57838.723,4485.473,106.639,23710.561,2528.476
550.000,CL,273.461,41.388,57798.159,4490.791,106.639,23710.561,2528.476
551.000,CL,273.461,41.388,57757.619,4496.109,106.639,23710.561,2528.476
552.000,CL,273.461,41.388,57717.101,4501.428,106.639,23710.561,2528.476
553.000,CL,273.461,41.388,57676.606,4506.746,106.639,23710.561,2528.476
554.000,CL,273.461,41.388,57636.134,4512.064,106.639,23710.561,2528.476
555.000,CL,273.461,41.388,57595.686,4517.382,106.639,23710.561,2528.476
556.000,CL,273.461,41.388,57555.260,4522.701,106.639,23710.561,2528.476
557.000,CL,273.461,41.388,57514.857,4528.019,106.639,23710.561,2528.476
558.000,CL,273.461,41.388,57474.477,4533.337,106.639,23710.561,2528.476
559.000,CL,273.461,41.388,57434.121,4538.656,106.639,23710.561,2528.476
560.000,CL,273.461,41.388,57393.787,4543.974,106.639,23710.561,2528.476
561.000,CL,273.461,41.388,57353.476,4549.292,106.639,23710.561,2528.476
562.000,CL,273.461,41.388,57313.188,4554.610,106.639,23710.561,2528.476
563.000,CL,273.461,41.388,57272.923,4559.929,106.639,23710.561,2528.476
564.000,CL,273.461,41.388,57232.681,4565.247,106.639,23710.561,2528.476
565.000,CL,273.461,41.388,57192.461,4570.565,106.639,23710.561,2528.476
566.000,CL,273.461,41.388,57152.265,4575.883,106.639,23710.561,2528.476
567.000,CL,273.461,41.388,57112.091,4581.202,106.639,23710.561,2528.476
568.000,CL,273.461,41.388,57071.941,4586.520,106.639,23710.561,2528.476
569.000,CL,273.461,41.388,57031.813,4591.838,106.639,23710.561,2528.476
570.000,CL,273.461,41.388,56991.708,4597.157,106.639,23710.561,2528.476
571.000,CL,273.461,41.388,56951.626,4602.475,106.639,23710.561,2528.476
572.000,CL,273.461,41.388,56911.567,4607.793,106.639,23710.561,2528.476
573.000,CL,273.461,41.388,56871.530,4613.111,106.639,23710.561,2528.476
574.000,CL,273.461,41.388,56831.517,4618.430,106.639,23710.561,2528.476
575.000,CL,273.461,41.388,56791.526,4623.748,106.639,23710.561,2528.476
576.000,CL,273.461,41.388,56751.558,4629.066,106.639,23710.561,2528.476
577.000,CL,273.461,41.388,56711.613,4634.384,106.639,23710.561,2528.476
578.000,CL,273.461,41.388,56671.690,4639.703,106.639,23710.561,2528.476
579.000,CL,273.461,41.388,56631.790,4645.021,106.639,23710.561,2528.476
580.000,CL,273.461,41.388,56591.913,4650.339,106.639,23710.561,2528.476
581.000,CL,273.461,41.388,56552.059,4655.658,106.639,23710.561,2528.476
582.000,CL,273.461,41.388,56512.228,4660.976,106.639,23710.561,2528.476
583.000,CL,273.461,41.388,56472.419,4666.294,106.639,23710.561,2528.476
584.000,CL,273.461,41.388,56432.633,4671.612,106.639,23710.561,2528.476
585.000,CL,273.461,41.388,56392.869,4676.931,106.639,23710.561,2528.476
586.000,CL,273.461,41.388,56391.477,4677.117,106.693,23698.555,2528.476
587.000,CL,273.461,41.388,56387.394,4677.663,106.852,23663.423,2528.476
588.000,CL,273.461,41.388,56380.762,4678.551,107.109,23606.580,2528.476
589.000,CL,273.461,41.388,56371.724,4679.760,107.460,23529.542,2528.476
590.000,CL,273.461,41.388,56360.423,4681.273,107.898,23433.898,2528.476
591.000,CL,273.461,41.388,56347.001,4683.069,108.419,23321.290,2528.476
592.000,CL,273.461,41.388,56331.600,4685.131,109.017,23193.384,2528.476
593.000,CL,273.461,41.388,56314.364,4687.440,109.686,23051.854,2528.476
594.000,CL,273.461,41.388,56295.435,4689.975,110.422,22898.361,2528.476
595.000,CL,273.461,41.388,56274.955,4692.719,111.217,22734.539,2528.476
596.000,CL,273.461,41.388,56253.069,4695.653,112.068,22561.979,2528.476
597.000,CL,273.461,41.388,56229.918,4698.757,112.968,22382.218,2528.476
598.000,CL,273.461,41.388,56205.645,4702.012,113.912,22196.732,2528.476
599.000,CL,273.461,41.388,56180.392,4705.401,114.895,22006.926,2528.476
600.000,CL,273.461,41.388,56154.301,4708.903,115.910,21814.133,2528.476
601.000,CL,273.461,41.388,56127.515,4712.499,116.953,21619.610,2528.476
602.000,CL,273.461,41.388,56100.175,4716.172,118.018,21424.536,2528.476
603.000,CL,273.461,41.388,56072.423,4719.901,119.099,21230.012,2528.476
604.000,CL,273.461,41.388,56044.400,4723.668,120.191,21037.065,2528.476
605.000,CR,265.972,35.926,56016.247,4727.454,121.289,18877.034,2289.582
606.000,CR,265.972,35.926,55988.107,4731.240,122.387,18707.702,2289.582
607.000,CR,265.972,35.926,55960.118,4735.008,123.479,18542.207,2289.582
608.000,CR,265.972,35.926,55932.422,4738.737,124.561,18381.235,2289.582
609.000,CR,265.972,35.926,55905.159,4742.409,125.626,18225.425,2289.582
610.000,CR,265.972,35.926,55878.469,4746.006,126.669,18075.369,2289.582
611.000,CR,265.972,35.926,55852.492,4749.508,127.684,17931.621,2289.582
612.000,CR,265.972,35.926,55827.367,4752.896,128.667,17794.699,2289.582
613.000,CR,265.972,35.926,55803.235,4756.152,129.611,17665.092,2289.582
614.000,CR,265.972,35.926,55780.234,4759.256,130.511,17543.265,2289.582
615.000,CR,265.972,35.926,55758.503,4762.189,131.361,17429.664,2289.582
616.000,CR,265.972,35.926,55738.183,4764.933,132.157,17324.725,2289.582
617.000,CR,265.972,35.926,55719.411,4767.469,132.892,17228.873,2289.582
618.000,CR,265.972,35.926,55702.326,4769.777,133.562,17142.532,2289.582
619.000,CR,265.972,35.926,55687.068,4771.839,134.159,17066.133,2289.582
620.000,CR,265.972,35.926,55673.776,4773.636,134.680,17000.115,2289.582
621.000,CR,265.972,35.926,55662.588,4775.149,135.119,16944.934,2289.582
622.000,CR,265.972,35.926,55653.643,4776.358,135.470,16901.069,2289.582
623.000,CR,265.972,35.926,55647.082,4777.245,135.727,16869.031,2289.582
624.000,CR,265.972,35.926,55643.042,4777.792,135.885,16849.366,2289.582
625.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
626.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
627.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
628.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
629.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
630.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
631.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
632.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
633.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
634.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
635.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
636.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
637.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
638.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
639.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
640.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
641.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
642.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
643.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
644.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
645.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
646.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
647.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
648.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
649.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
650.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
651.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
652.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
653.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
654.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
655.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
656.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
657.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
658.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
659.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
660.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
661.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
662.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
663.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
664.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
665.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
666.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
667.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
668.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
669.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
670.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
671.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
672.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
673.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
674.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
675.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
676.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
677.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
678.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
679.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
680.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
681.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
682.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
683.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
684.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
685.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
686.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
687.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
688.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
689.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
690.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
691.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
692.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
693.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
694.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
695.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
696.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
697.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
698.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
699.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
700.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
701.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
702.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
703.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
704.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
705.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
706.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
707.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
708.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
709.000,CR,265.972,35.926,55641.665,4777.978,135.939,16842.670,2289.582
